"Postaja","Glob_sevanje_max","Glob_sevanje_mean","Hitrost_vetra_max","Hitrost_vetra_mean","Hitrost_vetra_min","Sunki_vetra_max","Sunki_vetra_mean","Sunki_vetra_min","Padavine_mean","Padavine_sum","Pritisk_max","Pritisk_mean","Pritisk_min","Vlaga_max","Vlaga_mean","Vlaga_min","Temperatura_Krvavec_max","Temperatura_Krvavec_mean","Temperatura_Krvavec_min","Temperatura_lokacija_max","Temperatura_lokacija_mean","Temperatura_lokacija_min","O3","Mesec","Predviden_O3"
"1311","Ljubljana",31,3.875,0.9,0.6125,0.4,2.2,1.525,1.1,0,0,987.1,986.45,986,92.5,89.0875,81.4,-7.2,-7.7375,-8.2,1.8,1.05,0.7,73.5,"2",56.3333333333333
"646","Koper",54,6.75,2.4,1.75,1.2,3.9,2.8,1.8,0,0,1013.9,1013.3625,1013.1,83.8,82.6,81.7,4.3,4.15,4.1,11.4,11.075,10.7,53.5,"11",64.1166666666667
"105","Koper",400,80.625,2.7,1.8,0.9,3.8,3.025,1.5,0,0,1027.8,1027.2125,1026.9,72.8,67.6625,49.5,10.2,8.1625,7.3,18.1,11.8875,9.9,139,"4",123.1
"705","Koper",1,0.125,1.9,1.125,0.6,3.3,2.4125,1.5,0.0125,0.1,1019.6,1018.75,1018.3,92.5,88.225,80.9,-0.6,-0.8,-1.1,9.7,8.6375,7.7,85.65,"1",57.75
"921","Koper",7,0.875,2.8,1.8625,1.3,6.6,3.6875,2.4,0,0,1015.8,1015.4125,1015.1,51.8,47.525,38.2,-10.1,-11.15,-12.3,3.8,2.2875,1.6,63.05,"1",69.4333333333333
"1011","Koper",413,83.375,2.3,1.5375,0.5,4,2.9625,1.4,0,0,1024.9,1023.5375,1022.7,77.9,73.575,61.9,1.1,0.275,-0.4,13.8,9.65,7.9,115.2,"4",107.783333333333
"1895","Ljubljana",9,1.125,0.8,0.675,0.5,1.8,1.4625,1.2,0,0,989.2,989.1375,989.1,94.2,92.7125,89,-3.5,-5.125,-6.2,-0.9,-2.075,-2.8,33.5,"12",21.5333333333333
"1649","Ljubljana",172,25,1.4,0.4625,0.1,3.3,1.9,1.1,0,0,995.5,994.95,994.6,83.3,75.3,65.6,1.5,0.525,-0.1,5.6,3.4875,1.8,120.85,"3",94.1666666666667
"887","Koper",337,70.625,3,2.2875,1.4,6.6,4.925,3.4,0,0,1011.2,1010.3875,1009.7,47.9,44.4125,37.1,17.3,15.0125,14.2,30.2,28.8375,27.7,164,"7",158.066666666667
"816","Koper",413,73,2.7,1.9125,1.4,4.7,3.5375,2.5,0.075,0.6,1014.6,1014.175,1013.6,78,65.375,50.9,8.5,7.7375,7,21.8,17.6375,16.3,133.85,"5",119.166666666667
"142","Koper",524,114.75,2.2,1.425,0.8,4.7,2.775,1.8,0.0375,0,1015.9,1014.45,1013.7,90.1,79.0125,45.7,6.9,5.1375,2.8,19.9,16,14.2,106.45,"6",101.55
"1624","Ljubljana",36,4.5,0.7,0.3875,0.1,2,1.5125,0.7,0,0,981.4,980.7375,980.3,95.1,93.55,91.8,-4.1,-4.4625,-4.8,1.6,0.675,-0.1,74.75,"2",57.35
"2002","Ljubljana",160,24.25,3.3,1.8,0.8,5.8,3.6375,1.9,0,0,970.3,968.7625,968,58.6,52.75,49.4,0.7,-0.6375,-1.4,10.4,9.65,9.2,112,"3",88.3166666666667
"281","Koper",57.6,7.9,2,1.3,0.7,2.9,2.25,1.5,0.075,0.6,1022.9,1022.2,1021.7,93,91.9,89,12.8,10.9875,10.2,17.1,16.6625,16.4,68.55,"10",65.5666666666667
"2203","Ljubljana",190,27.625,1.3,0.825,0.5,2.3,1.725,1.4,0,0,982.6,981.85,981,67.5,64.0125,61.3,-4.6,-5.525,-6.3,3.5,2.5,1.7,69.55,"3",70.1166666666667
"465","Koper",176,47,2.2,1.3,0.4,4.6,2.4375,1,0,1.9,1018.6,1017.5875,1017.2,74.4,65.125,58.7,4.1,3.9,3.6,17.4,14.0125,11.8,125.35,"5",120.433333333333
"1023","Koper",42,8.25,2.9,1.9875,1,7.2,5.3125,2.9,0.0125,0.1,1011.7,1011.1,1010.6,70.4,67.5,64.1,2.4,2.1375,1.6,15.6,14.5875,14,94.8,"5",104.166666666667
"2289","Ljubljana",312,61,1.1,0.5625,0.3,2,1.575,1.1,0,0,988.2,987.6125,987.2,95.2,91.5625,81.6,11,8.7875,7.3,16.6,15.1625,14.6,91.75,"6",80.7
"886","Koper",460,97,3.3,2.15,1.6,7.2,3.75,2.4,0,0,1010.1,1009.5125,1009.2,59.3,55.925,46.7,20.1,17.625,16.1,29.5,26.2625,24.7,176.55,"7",154.366666666667
"1274","Ljubljana",2,0.25,2,1.2625,0.4,4.2,2.8625,1.5,0.075,0.6,980.9,978.9875,978,94,87.4125,83.8,-3.4,-3.475,-3.6,5.9,5.3875,4.3,35.45,"1",37.55
"1701","Ljubljana",208,44,2.3,1.925,1.3,4.8,3.55,2.5,0,0,976.6,975.4875,974.8,87.1,75.95,67.9,1.2,0.4125,-0.3,10.3,9,8.3,99.15,"5",108.333333333333
"2451","Ljubljana",8,1,0.9,0.6,0.2,1.7,1.4,0.8,0,0,988.3,987.45,987.2,91.1,88.05,82.5,-4.7,-5.7,-6.4,1.3,-0.35,-1.8,41.3,"12",17.4
"896","Koper",430,88.375,2.4,1.875,1.2,4.2,3.1875,2.4,0,0,1016.4,1015.725,1015.4,85.1,75.325,52.5,13.7,11.9625,11.5,27.4,22.425,20.5,123.65,"8",118.366666666667
"969","Koper",119,16.125,4,2.275,0.8,9.8,6.4875,2.5,0.0875,0.4,1012.4,1011.625,1011,78.1,65.475,53,-5.9,-6.45,-7.2,8.5,7.825,7.3,77.65,"3",79.1833333333333
"100","Koper",269,51.875,2.5,1.8875,1.1,5.5,3.625,3.1,0,0,1016.2,1014.5625,1013.5,68.7,62.4875,48.9,4.8,3.7,3.2,18.2,15.7,14.4,120.9,"4",147.366666666667
"1154","Koper",193,32.25,2.5,1.425,0.6,4.8,3.3375,2.1,0,0,1015.4,1014.7875,1014.4,58.1,51.725,47.3,13.9,12.8875,12.3,26.3,24.975,24,109.75,"9",102.566666666667
"1685","Ljubljana",403,83.125,1.1,0.5625,0.3,2.4,1.725,1,0,0,979.6,977.8375,976.3,85.8,78.9375,64.2,2.9,0.325,-0.8,8.2,4.7875,3,98.65,"4",73.65
"284","Koper",98,13,2.7,1.65,0.9,4.2,2.925,2,0,0,1015.9,1015.5625,1015.3,85,80.425,76.1,6.7,6.25,5.8,18.7,16.3875,14.9,63.55,"10",75.65
"1264","Koper",1,0.125,2.3,1.7625,1.1,5.8,4.05,2.2,0,0,1039.6,1038.6375,1038,58.9,47.2625,39.2,-0.3,-2.575,-4.6,3.9,2.05,-0.2,63.45,"12",77.4
"1198","Koper",11,1.5,1.6,0.9625,0.5,2.7,1.875,0.9,0,0,1024,1023.1375,1022.7,93.6,92.35,91.2,8.3,7.9,7.7,17.5,17.125,16.8,45.7,"10",70.2166666666667
"1535","Ljubljana",52,7.5,0.9,0.5375,0.2,2.1,1.325,0.5,0,0,987.1,985.9875,985.3,99.7,98.2375,96.7,12.8,10.9875,10.2,11.1,9.525,8.7,61.4,"10",47.7
"806","Koper",438,88.625,3,1.625,0.6,7.5,3.5,1.5,0,0,1018.3,1016.2375,1014.2,91.3,66.4125,32.7,0.2,-1.0375,-2.1,16.8,13.8125,12.3,89.15,"4",105.566666666667
"1346","Ljubljana",380,77.375,0.7,0.3375,0.1,1.5,1.0375,0.6,0,0,993.7,992.55,991.1,95.2,91.15,78.9,2.9,1.4125,1,9,6.5375,5.1,110.3,"4",106.966666666667
"1575","Ljubljana",0,0,4.9,4.0375,3,9.8,8.9875,7.6,0.0125,2.2,978.6,976.375,974.8,81.1,74.8875,67.7,0.1,-0.2625,-0.5,10.6,10.2125,9.6,79.95,"12",52.7666666666667
"910","Koper",36,8,2,1.525,1.1,3.9,2.675,2.1,1.6875,13.4,1007.5,1006.8125,1006.4,89.7,88.425,86.5,10.3,10.0428571428571,9.9,20.2,19.9375,19.4,90.8,"8",150.083333333333
"1013","Koper",230,47.5,2.5,1.8,0.6,3.6,2.9125,1.3,0,0,1020,1018.65,1018,84.8,77.55,63.7,7.6,5.1625,3.8,13.7,11,10.2,120.5,"4",113.216666666667
"2312","Ljubljana",543.8,87.4,2.6,1.65,0.7,7.2,4.225,2,1,4.7,974.6,973.25,971.2,92.2,80,55.4,9.5,7.325,6.6,18.9,16.9,15.9,86.75,"7",127.016666666667
"506","Koper",152,42.875,2.2,1.6125,0.9,3.7,2.6625,1.7,0,0,1018,1017.0875,1016.7,60.2,52.75,46.9,10,8.725,8.1,22.3,18.5875,16.8,116,"6",151.25
"534","Koper",399,85.375,1.9,1.625,0.9,3.8,3.0875,2.1,0,0.2,1008.5,1007.825,1007.2,87.7,81.3125,64,12.8,10.4375,9,22.6,18.825,17.2,121.55,"7",139.233333333333
"1590","Ljubljana",2,0.25,0.7,0.4,0.2,2.4,1.7375,1,0,0,988.9,987.65,986.8,99.6,98.1625,96.7,4.9,3.1875,2.4,3.4,2.4,1.7,41.35,"1",43.8333333333333
"1197","Koper",21,2.75,3.8,1.275,0.3,5.4,2.5125,1,0.475,3.6,1022.1,1020.9125,1020.3,93,91.0375,87,5.8,5.275,4.5,16.2,15.7375,15.3,60.35,"10",68.8666666666667
"1324","Ljubljana",212,32.5,0.9,0.5625,0.3,2.9,1.675,1.2,0,0,984.5,982.4375,980.8,79,71.0625,61.5,-13.4,-14.0625,-14.5,-1.5,-2.7,-4,100,"3",74.4666666666667
"2081","Ljubljana",175,50.125,1.9,0.8875,0.3,3.7,2.4125,1.5,0,0,981.3,981.1875,981.1,99,96.2125,91.2,5.1,4.4875,4,14.3,13.5375,12.9,82.95,"6",90.5666666666667
"1246","Koper",3,0.375,1.7,1.0875,0.8,3.3,2.1375,1.5,0,0,1018.4,1017.575,1016.7,91.8,89.925,88.6,0.1,-0.6625,-1.7,9,8.1375,6.2,53.7,"12",38.4166666666667
"2123","Ljubljana",389,84.625,0.1,0.025,0,1.6,0.475,0,0,0,984.2,983.4125,983,93.7,88.6375,79.8,17.6,14.95,13.3,22.9,21.0375,19.6,117.8,"8",115.95
"245","Koper",266.9,43.5875,2.2,1.825,1.1,3.5,2.8375,1.8,0,0,1020,1019.075,1018.5,78.7,74.5125,60,6.4,5.825,5.4,19.4,16.3,14.9,104.2,"9",95.75
"2120","Ljubljana",412,73.625,0.7,0.1375,0,2.5,0.8125,0,0,0,983.2,982.775,982.6,99.7,94.9875,85.2,14,11.7,10.9,20.8,19.05,17.9,113.5,"8",95.8
"2356","Ljubljana",304,56.625,1.4,0.95,0.4,3,2.3,1.4,0,0,987.4,985.7625,984.6,93.7,90.2625,82.6,13.4,12.525,11.1,18.8,17.925,17.5,102.1,"8",133.733333333333
"1829","Ljubljana",85,16.75,1.1,0.7,0.5,2.3,1.75,1.5,0,0,981.1,979.825,979.3,92.4,90.075,85.2,5.7,4.4375,3.8,11.8,10.7875,10,48.65,"9",76.2
"2365","Ljubljana",295,50.5,0.8,0.475,0.1,2.4,1.575,0.9,0,0,983.7,983.0125,982.6,90.4,87.375,79.2,10.2,9.85,9.5,18,16.25,15.2,114.6,"9",71.1166666666667
"1149","Koper",66,9.625,2.8,1.7,1.1,4.5,3.05,2.6,0.075,0.6,1013.6,1012.3,1011.4,86.1,81.15,77.5,10,9.5125,8.9,21.3,20.7625,20.4,99.65,"9",144.5
"2320","Ljubljana",425,98.5,1.5,0.85,0.3,3.4,2.1125,1.2,0,0,981,980.5625,980.2,76.8,68.55,59.7,16.1,14.5375,13.3,24.4,22.45,20.8,154.8,"7",124.35
"2063","Ljubljana",484,119.875,0.4,0.125,0,1.7,1.1125,0.5,0,0,984.9,983.925,983.3,87.2,79.5875,63.3,13.5,9.8875,8.8,19,15.5125,14,132.8,"6",119.85
"2328","Ljubljana",440,100.875,0.8,0.5375,0.2,1.7,1.3,0.7,0,0,982,981.8,981.6,90.8,84.1875,73.3,14.8,14.325,14.1,21.9,19.55,18.1,143,"7",104.1
"35","Koper",27,3.375,2.2,1.575,1.1,3.5,2.75,2.1,0,0,1002.4,1000.775,999.7,81.9,75.7375,66.1,-9,-9.6375,-10,3.8,1.775,0.6,80.45,"2",75.9166666666667
"252","Koper",92.8,14.55,2,1.45,1,3,2.5625,2,0,0,1013.4,1012.7625,1012.4,77.4,73.6125,68.9,8.5,8.35,8.2,21.4,20.6,20,105.55,"9",113.266666666667
"1217","Koper",68,8.5,2.5,2.2875,2.1,4.1,3.5125,2.9,0,0,1021,1019.95,1019.3,74.4,69.85,64.1,-4.4,-5.3125,-6,8.6,6.675,5.1,58.05,"11",56.0333333333333
"482","Koper",520,115.625,2.7,2.0125,1.3,4,3.3125,2.1,0,0,1018.4,1017.775,1017,71.1,60.175,35.3,10.9,9.0625,8.3,23,16.5375,13.8,148.2,"5",126.766666666667
"1615","Ljubljana",8,1,1.1,0.5875,0.2,2.6,1.9625,1,0.025,0,977.5,976.275,975.7,97,95.125,94.5,-2.6,-3.225,-3.8,0.7,0.5,0.1,12.2,"2",47.6666666666667
"566","Koper",289,61.375,4.5,3.0625,1.9,11.9,6.8,5,0.175,1.4,1017.3,1016.9125,1016.4,68.4,57.55,49.2,3.9,3.4125,2.8,20.1,18.525,17.7,105.3,"8",103.266666666667
"905","Koper",377,75.125,2.5,1.6875,0.6,4.1,2.9125,1.5,0,0,1015.8,1015.075,1014.6,57.7,53.05,40.4,16.9,15.075,13.7,30.1,24.2375,22.5,173.65,"8",157.333333333333
"990","Koper",101,17.5,5.7,3.8125,3,9.3,6.9625,5.7,0,0,1018.7,1017.7875,1017.2,72.6,70.2,66.7,1.6,1.375,1.3,15.3,14.45,13.9,101.05,"3",107.016666666667
"1175","Koper",208,30.375,2.7,2.275,1.5,5.4,4.4875,3.4,0,0,1017.8,1016.8125,1016,78.4,74.6375,66.8,7.7,7.325,7.1,21.1,19.9125,19.5,118.95,"10",127.65
"754","Koper",182,24.75,4.4,3.175,1.8,11.7,8.4875,6.5,0,0,1030.4,1029.3,1028.7,40.7,32.3875,27.3,-2.6,-3.675,-4.4,9.1,8.1625,7.6,99.85,"3",82.2333333333333
"1328","Ljubljana",230,36.875,1.6,0.7,0.4,2.9,1.8,1.2,0,0,972.9,972.2125,971.7,91.7,87.225,81.1,-3.7,-4.15,-4.4,2.7,1.2375,0,88.15,"3",73.0833333333333
"2323","Ljubljana",521,86.75,2.2,1.2875,0.6,3.9,3.05,1.8,0,0,982.3,981.9,981.4,75.2,71.7625,61.1,17.5,14.6875,13.7,24.4,22.25,20.9,112.05,"7",148.566666666667
"1584","Ljubljana",1,0.125,0.9,0.525,0.2,2.3,1.8125,1.3,0.0125,0.1,983.9,982.8625,982.2,93.9,92.1625,90.5,-0.2,-0.3625,-0.9,5.6,5.45,5.3,43.7,"1",40.4333333333333
"2153","Ljubljana",13,1.625,0.9,0.45,0.2,1.9,1.35,0.7,0,0,993.5,993.175,992.8,90.3,85.95,79.1,8,7.5125,6.7,0.6,-0.8125,-1.6,20.3,"1",21.05
"146","Koper",515,113.5,4.1,2.175,1,5.8,3.3625,2,0,0,1016.2,1015.6875,1015.4,75.5,67.875,58.7,11,8.875,7.8,21.4,18.7875,17,117.75,"6",118.566666666667
"195","Koper",459,95,2.2,1.475,0.9,3.7,2.9875,2.6,0,0,1018.7,1018.2125,1017.9,66.5,54,31.9,12.4,11.3375,10.5,27,22.6375,21,144.25,"7",137.566666666667
"881","Koper",412,89.25,2.3,1.6875,1.1,3.7,2.975,2.5,0,0,1016.7,1016.25,1015.9,77.8,69.9125,56.2,17,15.65,14.6,30.2,26.6,25.2,166.35,"7",158.4
"2443","Ljubljana",16,2,1,0.5875,0.2,2.6,1.6375,0.9,0,0,983.4,982.7625,982.1,96.1,95.4625,94.3,4.6,4.3875,4,11.7,11.3375,11.1,9.85,"11",37.25
"1165","Koper",50,8.375,3,2.0625,1.2,6.7,4.7125,3.4,0.1,0.8,1015,1014.4125,1013.8,68.1,60.0625,50.4,3.7,3.225,2.9,19.1,17.55,16.1,72.3,"9",80.9
"1946","Ljubljana",8,1,1.2,0.7625,0.2,2.4,1.825,0.6,0,0,951.9,949.5625,947.4,98.1,95.4125,91.3,-8.9,-10.1375,-10.7,-0.2,-1.775,-2.7,52.2,"1",42.2
"728","Koper",13,1.625,2.4,1.575,0.9,4.3,2.95,2.2,0,0,1022.2,1021.5875,1021.2,68.3,66.0625,63.6,-1.5,-2.2875,-3.7,1.8,1.2875,0.5,66.05,"2",80.4333333333333
"2082","Ljubljana",297,51.5,1.3,0.425,0.1,3.6,1.9625,0.9,0,0,984.3,983.65,983.1,97.9,94.7,85.6,5.1,2.95,2.1,12.1,10.9,10.3,87.3,"6",88.65
"2139","Ljubljana",5,0.625,3,1.6125,0.5,8.5,3.975,1.3,0.35,2.8,964.6,962.775,961.2,96.3,91.3,82.7,-1.2,-2.175,-2.9,7.9,5.725,4.5,63.95,"1",30.9333333333333
"1511","Ljubljana",158,24.5,1.3,1.05,0.7,2.8,2.325,1.8,0,0,993,991.4625,990.8,73.4,69.1625,65.8,-0.5,-1.075,-1.9,9.8,8.7375,7,66.25,"10",67.4666666666667
"1028","Koper",457,99.5,2.5,1.825,0.8,4,3.0875,1.5,0,0,1015.9,1015.225,1014.8,75.1,68.0875,51.3,5.3,4.8625,4.4,19,14.0125,11.9,129.95,"5",117.716666666667
"2072","Ljubljana",482,120.125,0.8,0.2625,0,2.1,1.3375,0.2,0,0,985.2,984.9625,984.9,89.9,81.825,66.9,13.9,10.75,9.5,21.7,18.525,16.8,114.45,"6",124.083333333333
"1726","Ljubljana",181,36.625,1.5,0.875,0.3,2.8,2.25,1.4,0,0,978.9,978.2375,977.8,95.9,94.3875,89.1,5.3,5.0125,4.8,14.1,12.975,12.4,53.45,"5",97.3833333333333
"2345","Ljubljana",224,48.5,1.6,0.9875,0.3,3.1,2.35,1.1,0,0,978.5,977.7625,977.3,94.4,91.75,85.7,11.1,10.1,9.4,17,15.925,15,101.85,"8",98.4
"342","Koper",3,0.375,2.6,1.9375,1.3,3.8,3.2625,2.3,0,0,1015.7,1015.1375,1014.8,88.4,87.1125,85.3,0.5,-0.2625,-0.7,6.8,6,5.4,56.95,"12",84.4666666666667
"113","Koper",127,28,1.9,1.425,0.8,3.2,2.525,1.8,0.0125,0.1,1013.6,1012.7875,1011.8,90.6,88.6125,85.2,6.4,6.2125,5.9,18.1,17.3375,16.7,106.1,"5",110.016666666667
"1586","Ljubljana",0,0,2.7,1.225,0.7,7.6,3.25,1.8,2.6125,20.9,972.2,971.6375,971.1,99.7,97.375,89.8,3.1,1.6625,0.6,8.9,8.1625,7.3,53.3,"1",48.6166666666667
"141","Koper",404,112,3.3,1.8,1.1,6.9,3.9125,2.2,0.225,2.1,1015.3,1014.4,1013.6,73.4,58.7125,39.4,5,3.3875,2.6,19.3,16.3,14.2,101.25,"6",94.7
"1341","Ljubljana",29,6.125,2.1,1.4875,1.1,3.9,2.8375,2,0.5625,4.8,973.4,972.0375,971.3,94.8,91.2,86.1,-2.7,-3.925,-4.9,2.3,1.475,0.7,86.9,"4",75.6833333333333
"240","Koper",297,40.5,2.8,1.7875,0.8,4.3,3.0375,1.4,0.0125,0,1007.4,1006.8625,1006.3,85,80.2875,70.8,9.2,8.4625,8,19,17.0375,15.6,114.65,"9",111.066666666667
"2112","Ljubljana",48,11.875,1.1,0.4625,0,3,1.7875,0,0.05,0.5,976.3,974.325,973.4,94,87.375,83.4,11.5,11.2875,11.1,17.2,16.425,16.1,56.35,"7",124.35
"1252","Koper",7,0.875,2.7,2.1,1.2,4.4,3.5,2.9,0,0,1036.5,1035.8,1035.1,86.6,85.025,81.1,1.8,0.6,-1.2,0.7,0.1625,-0.3,28.45,"12",58.1333333333333
"1737","Ljubljana",517,134.375,0.6,0.3375,0,2.6,1.375,0,0,0,985.9,985.8125,985.7,87.9,77.8875,61.3,16.6,13.55,12.5,23.9,19.5,17.1,118.4,"6",116.833333333333
"1312","Ljubljana",9,1.125,1.7,1.075,0.5,5.5,2.5625,1.5,0,0,984.9,984.2625,983.9,82.3,79.075,74.3,-8,-8.85,-9.1,2.1,1.5125,1.2,72.15,"2",63.9
"1623","Ljubljana",29,3.625,3,1.6625,0.4,7.5,3.975,1.8,2.2875,12.5,974.9,971.225,968.8,95.6,93.2875,91.1,-1.9,-3.25,-4.6,5,3.7875,3.2,65.2,"2",42.2666666666667
"508","Koper",465,101.375,6.3,3.1875,1.4,12.5,6.3625,2.8,0,2.3,1015.4,1014.025,1013,79.8,69.3,52.4,10.3,8.525,7.4,26.1,22.6875,19.7,137,"6",123.35
"1439","Ljubljana",464,110.75,0.8,0.55,0.2,1.8,1.425,0.9,0,0,986.9,986.7125,986.4,87.3,78.15,62.3,13,11.0625,10.1,21.3,17.2,15,126.35,"7",121.783333333333
"2366","Ljubljana",294,54.5,0.6,0.2375,0,1.5,1,0.5,0,0,982.2,981.35,980.8,92.3,89.1625,81.3,13.7,12.475,11.8,17.5,15.925,14.7,121.9,"9",85.5
"1820","Ljubljana",91,14.875,1.4,0.625,0.2,2.7,1.5375,1,0,0,983.3,982.6625,982.4,98.9,97.65,95.2,8.9,7.475,6.4,14.5,13.7375,13.4,62.05,"9",60.4
"1387","Ljubljana",74,24,1.9,0.9125,0.4,3.3,2.4375,1.4,0.2125,2.4,974.2,973.8125,973.4,95.2,93.4875,91.5,0.1,-1.1625,-1.8,7.6,7.15,6.9,75.85,"5",90.4166666666667
"111","Koper",386,67.875,2.3,1.725,1.1,4.5,3.1125,2.1,0,0.1,1019.7,1019.25,1018.6,66.9,59.0875,40.5,10.1,8.8125,8.1,21.4,16.6875,15.5,123,"5",115.05
"1472","Ljubljana",340,56.5,1.9,1.05,0.4,4.1,2.2125,1.1,0,0,986.3,985.625,985.4,68.7,63.3875,56.9,10.4,9.25,8.5,19.9,18.675,17.4,113.15,"8",122.283333333333
"1494","Ljubljana",188,30.875,1.5,0.6625,0.3,2.6,1.6875,1.3,0,1.3,973.6,973.1,972.6,97.8,95.625,93.4,9.2,8.4625,8,14.1,12.8625,11.7,85.2,"9",92.5
"1567","Ljubljana",2,0.25,0.8,0.6125,0.3,2.4,1.7625,1,0,0,1000.9,1000.3375,1000,98,97.2625,96.6,5.2,3.7,3.1,-2.1,-2.5625,-3,4.95,"12",7.31666666666667
"1514","Ljubljana",93,13.375,1.4,0.65,0.3,3,1.5875,0.9,0,0,988.1,987.2125,986.7,94.7,93.6875,90.9,7.7,6.5875,6.1,8.9,8.45,8.1,51.65,"10",61.85
"2271","Ljubljana",395,117.375,1.6,0.7375,0.3,2.9,1.8875,1.1,0,0,976.6,976.4,976.1,90.8,83.425,73.7,8.7,7.5875,7.1,16.9,13.825,11.9,90.8,"6",75.8666666666667
"2461","Ljubljana",2,0.25,1.4,0.6125,0.3,2.4,1.6125,1,0,0,994.8,992.9625,990.9,97.4,95.575,93.2,-2.8,-4.8625,-6.5,0,-1.4625,-2.6,23.7,"12",26.3
"402","Koper",98,12.375,2.1,1.5875,0.6,3.5,2.6625,1.4,0,1.4,1020.3,1019.775,1019.4,79.6,76.9375,71.9,-3,-3.5375,-4.2,10.3,8.2,6.3,105.4,"2",92.7166666666667
"1917","Ljubljana",4,0.5,1,0.7625,0.5,2,1.525,1.1,0,0,999.8,998.575,997.7,76.9,75.825,74.6,2.3,0.5,-0.7,-4.1,-4.725,-5.2,31.8,"1",55.55
"435","Koper",310,56,2.4,1.5125,0.6,5.5,3.1625,1.9,0,0,1019.2,1018.575,1018.2,77.1,68.1875,53.3,4.3,3.8625,3.5,17.7,14.2625,11.8,121.395,"4",111.808333333333
"731","Koper",11,1.375,1.9,1.3375,1,4.6,2.7,1.9,0,0,1025.8,1025.45,1025.2,68.1,63.6875,60.1,-0.2,-2.225,-2.8,5.3,4.5125,3.6,75.7,"2",66.4
"1050","Koper",439,88.375,2,1.3125,0.8,3.2,2.45,1.8,0,0,1011.1,1010.025,1009.5,70.8,67.8625,63.2,11.1,9.8125,8.8,21.8,19.2125,17.6,111.05,"5",147.116666666667
"375","Koper",0,0,2.1,1.4125,0.9,4.4,3.0125,1.8,0.3125,3.2,1012,1010.1375,1009.1,88.2,84.8375,79,-3,-4.85,-7.6,9.1,6.0125,4.5,91.2,"1",71.7833333333333
"1005","Koper",42,7.875,7.1,2.8875,0.9,9.8,4.7625,2.4,1.55,12.4,1006.8,1005.775,1005.1,89.5,85.1875,78.5,4,2.5,0.2,15.7,14.15,13.1,94.9,"4",114.65
"2351","Ljubljana",377,74.625,1.6,0.95,0.4,3,2.2,1.5,0,0,988.4,988.0125,987.8,90,84.825,73.3,12.4,10.075,9,18.6,16.45,15,103.3,"8",98.6833333333333
"854","Koper",544,106.5,2.6,1.4375,0.7,4.6,3.3625,2.5,0,0,1017.3,1016.4625,1015.8,46.4,41.3875,34.9,5.1,2.95,2.1,21.2,18.4625,17.6,110.7,"6",111.05
"2119","Ljubljana",187,33.375,0.9,0.4125,0,2.7,1.7875,0.4,0,0,984.3,984.025,983.8,89.1,84.0125,80.8,13.7,11.9625,11.5,20,18.825,18.1,96.65,"8",94.75
"2311","Ljubljana",467.6,105.675,1.1,0.775,0.4,3.4,2.075,1.2,0,3.3,976.3,975.7875,975.4,83.5,76.2875,63.8,14.6,13.9375,13.5,24.4,21.725,20.4,107.5,"7",131.633333333333
"2105","Ljubljana",434,102.125,0.8,0.3375,0,2.5,1.575,0,0,0,984.1,983.6625,983.2,80,72.5375,62.2,17,15.65,14.6,25.4,22.875,21.4,171.9,"7",140.05
"1814","Ljubljana",82,12.625,2.4,0.8125,0.1,4.3,2.2,0.6,0.35,2.9,981,980.25,979.7,96.3,94.35,91,10.1,9.2375,8.7,17.2,16.7875,16.6,63.7,"9",94.6
"235","Koper",151.6,24.725,3.8,2.55,1.6,9.7,5.4125,2.9,0.1875,0,1012.4,1011.025,1010,89.7,74.475,55.4,7.7,5,3.3,19.3,18.6875,17.9,69.95,"9",116.2
"1447","Ljubljana",417,95.25,1.2,0.7375,0.3,2.4,1.7375,0.9,0,0,983.2,982.95,982.7,87.4,80.1625,69.2,17.5,15.6375,15.2,24,21.2625,19.7,165.85,"7",134
"2211","Ljubljana",112,21.625,1.9,1.4,0.7,3.7,2.9625,2.2,0,0,988.9,987.9875,986.9,72.8,63.075,52.9,3.8,2.725,1.8,11.2,10.5625,10.2,78.8,"4",84.3
"819","Koper",471,89.875,2.7,1.6,0.6,3.9,2.775,1.3,0,0,1026.1,1025.3,1024.9,70.8,62.8875,48.9,7.4,5.5625,4.1,19.7,15.975,13.8,129,"5",124.15
"1636","Ljubljana",41,5.5,0.9,0.5875,0.1,2.4,1.8,1.1,0,0,979.9,978.3625,977.2,90.6,89.1625,87.4,-3.7,-3.875,-4,4.7,4.15,3.7,75.35,"2",78.0833333333333
"1618","Ljubljana",7,0.875,1.2,0.8375,0.4,3,2.4,2,0.5875,4.3,970,968.2875,966.8,97.7,97.0625,95.8,-1.6,-1.8,-2.1,3.9,3.5625,3.4,53.25,"2",41.7666666666667
"1026","Koper",478,91.75,3,2.0625,1.5,7.3,5.6875,3.7,0,0,1021.4,1020.9375,1020.5,48.6,43.7625,37.7,1.3,0.925,0.4,16.8,15.8625,15,108.9,"5",108.616666666667
"1400","Ljubljana",334,56.625,1.6,1.225,0.8,2.8,2.35,1.6,0,0,984.9,984.4875,984.3,92.3,89.5125,82.6,10.4,7.6,6.8,16.2,14.2125,13.4,93.05,"6",87.9333333333333
"1610","Ljubljana",4,0.5,1.1,0.8,0.3,2.5,1.9,1.2,0.0375,0.2,983.9,982.9625,982.5,93.6,90.9875,89.2,1.1,0.675,0.1,0.2,-0.25,-0.6,41.85,"2",50.7666666666667
