"Datum","Postaja","Glob_sevanje_max","Glob_sevanje_mean","Glob_sevanje_min","Hitrost_vetra_max","Hitrost_vetra_mean","Hitrost_vetra_min","Sunki_vetra_max","Sunki_vetra_mean","Sunki_vetra_min","Padavine_mean","Padavine_sum","Pritisk_max","Pritisk_mean","Pritisk_min","Vlaga_max","Vlaga_mean","Vlaga_min","Temperatura_Krvavec_max","Temperatura_Krvavec_mean","Temperatura_Krvavec_min","Temperatura_lokacija_max","Temperatura_lokacija_mean","Temperatura_lokacija_min","PM10","O3","Mesec","Predviden_O3","Predviden_PM10"
"734","2015-02-16","Koper",38,4.75,0,2.1,1.725,1.4,3.2,2.6375,2.3,0,0,1019.4,1018.6125,1018.1,73.9,70.5,68.1,-3.7,-4.7,-5.7,6.4,5.25,3.9,"VISOKA","SREDNJA","2",80.6166666666667,31.6333333333333
"735","2015-02-17","Koper",45,5.625,0,2,1.725,1.6,3.9,3.3125,2.8,0,0,1026.4,1024.8,1023.9,61.3,60.2625,58,-4.9,-6.2875,-6.6,5.2,4.5125,4,"VISOKA","SREDNJA","2",87.6333333333333,34.1333333333333
"736","2015-02-18","Koper",54,6.75,0,5,4.1625,3.2,12.3,10.225,8.8,0,0,1035.7,1034.225,1033.1,45.1,41.825,37.6,-3.6,-5.025,-6.5,6.6,5.875,5.2,"NIZKA","SREDNJA","2",97.5833333333333,36.0333333333333
"737","2015-02-19","Koper",57,7.125,0,2.7,2.175,1.5,4.3,3.675,2.6,0,0,1035.9,1034.4375,1033.5,59.8,55.1375,52.4,0.2,-2.0125,-3.8,0.8,0.0375,-1,"NIZKA","SREDNJA","2",96.1166666666667,36.3666666666667
"738","2015-02-20","Koper",51,6.375,0,2.2,1.7125,1.1,3.5,3.05,2.5,0,0,1028.7,1027.05,1026,77.8,74.65,71.3,1.4,0.9375,0,1.8,0.7625,-0.2,"VISOKA","SREDNJA","2",94.15,33.4
"739","2015-02-21","Koper",29,3.625,0,2.4,1.75,0.8,3.8,3.1125,1.7,0,0,1018.4,1015.6,1013.3,81.3,76.0625,71.1,-4.8,-5.9875,-6.8,5.1,3.4875,2,"NIZKA","SREDNJA","2",93.2166666666667,37.8333333333333
"740","2015-02-22","Koper",15,1.875,0,2,1.275,0.4,5.3,2.825,0.9,0.2125,2,1004.3,1001.85,1000.2,85.2,77.0625,67.8,-2.4,-3.225,-4,9,7.6,6.8,"NIZKA","SREDNJA","2",98.4833333333333,39.5
"741","2015-02-23","Koper",19,2.375,0,2.6,1.8375,0.9,6.2,4.4625,2.3,0.1,0.7,1005.1,1004.4,1004,78.3,64.6,59,-2,-2.2125,-2.4,9,8.5875,7.7,"NIZKA","SREDNJA","2",99,31.2333333333333
"742","2015-02-24","Koper",19,2.375,0,2,1,0.3,3,1.8625,0.6,0.25,1.8,1003.9,1003.1,1002.6,94.1,93.25,91.6,-0.5,-0.7625,-1.1,9.2,8.9875,8.8,"NIZKA","SREDNJA","2",93.2166666666667,21.7333333333333
"743","2015-02-25","Koper",50,6.25,0,4,3.3375,2.1,10.8,9.2375,6.7,0,0,1008.9,1007.8875,1006.9,53.6,48.625,41.7,-3.5,-3.8875,-4.2,10,9.5,9.2,"NIZKA","SREDNJA","2",81.1166666666667,15.8
"744","2015-02-26","Koper",40,5,0,2.4,1.8875,1.3,7.1,5.875,4.9,0,0,1017.5,1016.075,1015.1,42.7,37.1875,34.3,-4,-4.4125,-5,10.4,10.275,10.2,"NIZKA","SREDNJA","2",75.4166666666667,15.4333333333333
"745","2015-02-27","Koper",104,13.25,0,2.5,2.0875,1.4,3.8,3.125,2.1,0,0,1015.4,1013.3875,1012.4,72.6,67.6875,62.6,-3.4,-4.725,-5.4,5.6,4.2375,3.1,"NIZKA","SREDNJA","2",72.75,12.3
"746","2015-02-28","Koper",164,21,0,3.3,2.2125,1.1,7.4,6,3.5,0,0,1015.5,1014.25,1013.7,55.1,51.4125,42.6,-1.8,-3.0375,-3.9,11.5,9.2125,8,"NIZKA","SREDNJA","2",77.2333333333333,14.7333333333333
"747","2015-03-01","Koper",101,13.5,0,2.4,1.9125,1.4,4.2,3.325,2.7,0,0,1017.9,1017.2375,1016.8,71.7,68.1625,64.8,-4,-4.9375,-6.1,4.5,3.875,3.2,"NIZKA","SREDNJA","3",78.9166666666667,19.1
"748","2015-03-02","Koper",18,2.375,0,4.3,3.075,1.2,7,5.525,2.5,0.025,0.2,1015.5,1013.925,1012.6,72.9,66.35,60.1,-1.6,-2.1125,-2.7,11.6,11.3125,11,"NIZKA","SREDNJA","3",85.5833333333333,22.7666666666667
"749","2015-03-03","Koper",135,17.375,0,2.1,1.35,0.8,3.4,2.4375,1.6,0,0,1020.2,1017.4,1014.6,92.7,89.3625,74.6,-4.6,-5.3875,-6.1,8.9,8,5.9,"NIZKA","SREDNJA","3",89.4666666666667,21.5
"750","2015-03-04","Koper",41,5.375,0,2.3,1.7125,1.4,3.8,2.8125,2.1,0,0,1023.6,1021.9875,1021.1,59.4,56.625,52.9,-2.6,-3.1,-3.8,10.5,7.7,6.1,"NIZKA","SREDNJA","3",93.65,18.9
"751","2015-03-05","Koper",40,5.25,0,7.6,5.9875,4.5,18.4,15.8625,12.2,0,0,1020.9,1020.2125,1019.8,42,37.0875,31.6,-6.9,-7.225,-7.5,8.9,8.625,8.3,"NIZKA","SREDNJA","3",91.65,15.8666666666667
"752","2015-03-06","Koper",148,19.125,0,5.3,3.85,2.8,13.5,9.25,6.3,0,0,1030.5,1028.75,1027.5,28.5,27.575,26.6,-6.5,-8.4,-9.4,8.6,7.9125,7.2,"NIZKA","SREDNJA","3",86.3833333333333,15.9
"753","2015-03-07","Koper",142,18.5,0,3.5,1.6375,0.8,8.2,4.4,2.2,0,0,1033.5,1032.5875,1031.8,44.8,41.1,36.9,-5,-6.525,-7.6,7.8,7.15,6.4,"NIZKA","SREDNJA","3",80.4166666666667,16.3666666666667
"754","2015-03-08","Koper",182,24.75,0,4.4,3.175,1.8,11.7,8.4875,6.5,0,0,1030.4,1029.3,1028.7,40.7,32.3875,27.3,-2.6,-3.675,-4.4,9.1,8.1625,7.6,"NIZKA","SREDNJA","3",82.2333333333333,16.9666666666667
"755","2015-03-09","Koper",146,19.625,0,3.2,2.6875,1.9,9.3,7.35,5.8,0,0,1027.1,1026.35,1025.8,40.6,38.7875,37.6,-4,-4.725,-5.6,8.5,7.625,7,"NIZKA","SREDNJA","3",89.3833333333333,17.9
"756","2015-03-10","Koper",150,20.25,0,2.8,1.8375,1.1,5.9,4.1,2.5,0,0,1025.5,1024.975,1024.5,60.1,52.5625,45.9,0.5,-1.1875,-2.9,9,7.2,5,"VISOKA","SREDNJA","3",95.4333333333333,21.6666666666667
"757","2015-03-11","Koper",61,8.5,0,2.5,1.45,1,3.5,2.5375,1.9,0,0,1022.6,1021.525,1020.9,66.6,63.9125,60.5,0.4,-0.175,-0.7,7.2,5.85,5.3,"VISOKA","SREDNJA","3",97.1333333333333,27.3666666666667
"758","2015-03-12","Koper",164,22.25,0,3.5,1.8375,1.1,9.6,4.05,2,0,0,1022.7,1022.1125,1021.4,48.8,35.5625,25.7,-4.3,-5.975,-6.8,10.4,7.5125,4.4,"NIZKA","SREDNJA","3",90.45,32.4
"759","2015-03-13","Koper",165,22.75,0,2.6,1.6875,0.8,4.9,3.175,2,0,0,1021.2,1020.1375,1019.7,56.7,48.9875,42.2,-5,-5.8375,-6.5,7,5.7125,3.8,"NIZKA","SREDNJA","3",86.4333333333333,29.7333333333333
"760","2015-03-14","Koper",179,25.25,0,2.4,1.6625,1,4.3,3.175,1.9,0,0,1020.8,1019.975,1019.4,66.7,61.45,56.5,-4.3,-5.35,-6,6,5.125,3.7,"NIZKA","SREDNJA","3",83.3333333333333,26.4333333333333
"761","2015-03-15","Koper",166,24.25,0,2.4,1.7,1,3.8,2.8375,1.9,0,0,1026.3,1025.025,1024.4,75.9,69.0625,61.6,-4.6,-5.55,-6.6,6.9,4.85,3.2,"NIZKA","SREDNJA","3",88.8,26.1
"762","2015-03-16","Koper",14,2.125,0,2,1.3375,0.6,4.5,2.9625,1.6,0,0,1028.1,1027.6375,1027.4,60.2,53.85,48,-2.6,-3.825,-4.2,11.1,10.1125,9.5,"VISOKA","SREDNJA","3",95.2166666666667,31.2333333333333
"763","2015-03-17","Koper",77,11.5,0,2.4,1.7625,1,5.5,4.4,3.2,0,0,1028.2,1027.45,1026.9,63.2,61.1375,58,-0.6,-1.5375,-2.3,12.1,11.45,11,"VISOKA","SREDNJA","3",94.2833333333333,40.7666666666667
"764","2015-03-18","Koper",203,29.75,0,2.6,2.0125,1.6,3.7,3.2,2.4,0,0,1026.2,1025.1625,1024.6,68.6,64.2125,57.3,-1.5,-3.45,-4,8.8,6.9875,5.4,"VISOKA","SREDNJA","3",89.2666666666667,45.9666666666667
"765","2015-03-19","Koper",177,26.125,0,2.5,1.9375,1.6,4,3.25,2.5,0,0,1023,1022.4,1021.9,69,64.975,55.1,-1.1,-2.475,-3.2,8.1,6.175,5.3,"VISOKA","SREDNJA","3",92.3666666666667,51.2333333333333
"766","2015-03-20","Koper",67,10.875,0,2.4,1.5625,1.1,3.4,2.5625,1.8,0,0,1024.9,1024.325,1023.8,60.7,58.65,54.9,-1.1,-2.5625,-3.8,9,7.5375,6.5,"VISOKA","SREDNJA","3",101.216666666667,48.3333333333333
"767","2015-03-21","Koper",114,16.5,0,2.5,1.6875,0.9,3.8,2.9375,2,0,0,1022.9,1021.925,1021.3,77.1,72.9,63.5,-0.1,-1.4375,-2.4,8.6,6.075,4.8,"VISOKA","SREDNJA","3",111.65,47.6
"768","2015-03-22","Koper",26,3.875,0,1.9,1.0875,0.4,3.5,2.55,1,0.1875,1.5,1016.3,1015.35,1014.8,84.2,74.8,64.3,-1.6,-2.675,-4.1,10.7,10.2875,9.9,"NIZKA","SREDNJA","3",108.55,43.5666666666667
"769","2015-03-23","Koper",205,31.25,0,2,1.575,1.1,4.3,3.7125,2.8,0,0,1017.6,1017.25,1017,63,54.9875,45.8,-1.7,-2.0625,-2.5,12.2,9.9,7.9,"VISOKA","SREDNJA","3",104.966666666667,38.5
"770","2015-03-24","Koper",195,30.875,0,2.5,1.7375,1,4.1,3.075,2,0,0,1013.9,1013.4875,1013.1,69.1,65,57.1,-1.1,-2,-3.2,9.7,7.325,6.2,"VISOKA","SREDNJA","3",103.65,36.0666666666667
"771","2015-03-25","Koper",54,12.375,0,2.2,1.7625,1.3,4.2,3.175,2.3,0,0,1012,1009.1,1006.3,79.7,74.7625,69.8,1.2,-0.275,-1.2,11.7,9.875,8.7,"NIZKA","SREDNJA","3",104.983333333333,41.1
"772","2015-03-26","Koper",54,7.5,0,5.7,4.1625,2.8,10.8,8.5125,5.8,1.1375,9.1,1005.7,1003.675,1002.1,83.6,78.15,70.3,1.5,1.25,0.5,15.8,14.75,14.1,"VISOKA","SREDNJA","3",101.1,37.8666666666667
"773","2015-03-27","Koper",45,8.5,0,1.9,1.0125,0.3,2.7,1.7625,0.9,0.075,0.6,1006.9,1005.5625,1005,94.1,93.6625,92.7,2.5,1.35,-0.3,13,12.6625,12.4,"NIZKA","SREDNJA","3",94.8666666666667,41.5666666666667
"774","2015-03-28","Koper",291,46.375,0,2.9,2.0625,0.6,7.8,5.6625,2.1,0,0,1016.6,1014.9125,1013.7,41,33.0875,28.4,-3.2,-3.825,-4.7,13.8,12.7625,12.1,"NIZKA","SREDNJA","3",85.9666666666667,30.7333333333333
"775","2015-03-29","Koper",278,44.5,0,2.6,1.6125,0.5,3.7,2.65,1.3,0,0,1015.5,1014.85,1014.5,72.4,65.4875,58.8,1.2,-1.75,-3.4,10.3,8.5,7.2,"NIZKA","SREDNJA","3",89.8,27.7666666666667
"776","2015-03-30","Koper",96,14,0,1.7,1.0375,0.4,3,2.1,0.8,0,0,1006.4,1004.5125,1003.3,70.5,62.35,56.5,0.7,-0.6375,-1.4,11.5,10.175,9.6,"NIZKA","SREDNJA","3",95.4333333333333,17.3666666666667
"777","2015-03-31","Koper",108,21.125,0,1.9,1.425,0.7,3.6,2.6375,1.4,0,0,1010.7,1010.4625,1010.2,82.4,79.9375,76.3,-1,-1.5,-2.1,12.5,11.2625,10.2,"NIZKA","SREDNJA","3",107.733333333333,20.6666666666667
"778","2015-04-01","Koper",297,50.375,0,2.2,1.25,0.7,3.3,2.4,1.7,0,0,1008.6,1007.0125,1005.7,84.8,80.275,73.5,0.1,-1.125,-2.2,15,12.7,10.7,"NIZKA","SREDNJA","4",110.466666666667,25.9333333333333
"779","2015-04-02","Koper",323,52.125,0,2.8,1.9,1.2,4.1,3.2125,2.4,0,0,1018,1017.5875,1017.2,43.6,35.9625,27.8,-5.2,-5.7625,-6.2,11.6,7.7625,6,"NIZKA","SREDNJA","4",109.116666666667,26.2666666666667
"780","2015-04-03","Koper",345,61,0,3.9,3.1125,2.4,8.9,7.5875,6.4,0,0,1018.9,1016.6,1014.6,37.8,26.6,18.7,-6,-6.4875,-7.1,12.3,11.025,10.1,"NIZKA","SREDNJA","4",107.3,20.2
"781","2015-04-04","Koper",96,16.25,0,4.6,2.025,1,7.6,3.35,1.6,0,0,1017,1015.3875,1014.3,59.9,54.8625,47.1,-3.9,-4.45,-4.9,10.7,7.9625,6.7,"NIZKA","SREDNJA","4",104.433333333333,14.7
"782","2015-04-05","Koper",159,26.875,0,3.9,2.825,1.8,10.4,7.5125,4.6,0,0,1010.1,1009.175,1008.4,64.2,55.9625,42.2,-4.8,-6.0875,-7.2,9,8.5375,8.2,"NIZKA","SREDNJA","4",101.333333333333,10.3333333333333
"783","2015-04-06","Koper",351,63.125,0,5.1,3.8125,2.8,12.5,9.225,7.2,0,0,1019.6,1018.675,1018,37,33.6125,30.2,-7.4,-7.9625,-8.7,9.3,8.15,7.3,"NIZKA","SREDNJA","4",95.6,10.2333333333333
"784","2015-04-07","Koper",349,60.375,0,3.3,2.1,1.4,10.6,4.95,2.6,0,0,1028,1026.4875,1025.3,55.1,45.0375,27,-7.5,-8.4625,-8.8,10.1,6.1,3.3,"NIZKA","SREDNJA","4",90.9166666666667,9.8
"785","2015-04-08","Koper",344,55,0,3.2,2.05,0.9,4.8,3.5,2.4,0,0,1029.2,1028.8625,1028.4,49.7,45.35,37.2,-0.8,-2.85,-4.3,9,6.075,4.3,"NIZKA","SREDNJA","4",92.5166666666667,11.3
"786","2015-04-09","Koper",333,60.625,0,2.3,1.675,0.7,4,3.0125,1.6,0,0,1030.8,1029.7125,1028.8,65.8,59.95,51.7,2.1,0.7,-0.4,12,7.4125,5.9,"NIZKA","SREDNJA","4",99.65,13.2666666666667
"787","2015-04-10","Koper",327,59.125,0,2.2,1.4875,0.4,3.8,2.7125,1.7,0,0,1028.4,1027.85,1027.5,82.1,76.975,68.4,5.9,4.775,3.6,11.9,8.3375,7.2,"NIZKA","VISOKA","4",107.9,17.9666666666667
"788","2015-04-11","Koper",325,53.625,0,2.5,1.6125,0.8,4.2,2.8,1.6,0,0,1025.8,1025.2375,1024.6,73.7,68.6,58.3,4.1,3.7875,3.3,12.3,8.5625,7.4,"NIZKA","VISOKA","4",120.95,22.3333333333333
"789","2015-04-12","Koper",348,59.125,0,2.7,1.8375,0.7,4.2,3.225,1.8,0,0,1029.7,1028.75,1028.1,82.2,77.9,68.7,5.2,3.6625,3,13.3,9.425,7.9,"NIZKA","VISOKA","4",125.283333333333,24
"790","2015-04-13","Koper",353,66,0,2.7,1.475,0.5,3.8,2.8125,1.3,0,0,1028.3,1027.675,1027.1,72.6,70.125,66.6,6.5,4.975,4.5,14.7,11.4,10.1,"NIZKA","VISOKA","4",131.45,24.1666666666667
"791","2015-04-14","Koper",250,47.625,0,2.5,1.775,1.1,6.7,3.3125,1.9,0,0,1025.1,1024.45,1023.8,71.1,63.2625,44.3,5.5,3.225,1.5,17.6,13.6875,12,"NIZKA","VISOKA","4",131.05,23.7
"792","2015-04-15","Koper",313,59.625,0,2.3,1.8625,0.8,3.8,3.1875,2.1,0,0,1024.4,1023.9875,1023.7,74.6,68.75,59.7,6.8,5.15,4.5,16,12.15,10.6,"NIZKA","VISOKA","4",132.8,23.9666666666667
"793","2015-04-16","Koper",366,70.125,0,2.6,1.6125,0.6,4,2.8125,1.2,0,0,1019.4,1018.45,1017.5,69,61.7625,53.5,9.1,8.45,7.6,14.3,11.85,10.6,"NIZKA","VISOKA","4",133.616666666667,23.5
"794","2015-04-17","Koper",79,18.25,0,2.7,2.1125,1.4,6.8,4.4875,3.3,0,0,1016.9,1016.2125,1015.8,66.7,59.2125,46.8,4.5,3.7875,2.9,17.2,16.3875,15.8,"NIZKA","VISOKA","4",131.7,23.7666666666667
"795","2015-04-18","Koper",51,9.125,0,1.3,0.9375,0.4,2.4,1.75,1,0,0,1013.4,1012.65,1012.1,86.1,85.3375,84.3,2.8,2.05,0.5,14.8,14.3375,13.9,"NIZKA","SREDNJA","4",129.8,23.6333333333333
"796","2015-04-19","Koper",417,83.125,0,3.3,1.5875,0.8,8.4,3.575,1.6,0,0,1022.4,1022.0125,1021.7,75.7,62.4375,50.5,-4.4,-5.8375,-6.7,9.6,7.175,4.1,"NIZKA","SREDNJA","4",113.683333333333,20.5666666666667
"797","2015-04-20","Koper",412,82.5,0,2.4,1.725,0.7,4.1,3.15,1.6,0,0,1021,1020.6125,1020.3,73.2,63.2,52.8,1.4,-0.875,-2.3,12.5,7.875,6.3,"NIZKA","SREDNJA","4",103.55,16.2
"798","2015-04-21","Koper",412,82.375,0,2.7,1.6,0.8,3.9,2.8625,1.7,0,0,1023.7,1022.2875,1021.3,74.3,67.05,44.7,3.2,2.125,1.7,16.4,10.225,8,"NIZKA","VISOKA","4",101.05,13.8333333333333
"799","2015-04-22","Koper",390,77.625,0,2.5,1.7125,0.9,4.2,3.0625,1.7,0,0,1023.2,1022.9625,1022.8,67.3,60.7125,45.2,5.5,4.4875,3.8,17.5,12.075,10,"NIZKA","VISOKA","4",117.45,18
"800","2015-04-23","Koper",423,84.875,0,4.1,2.75,1.3,8.3,5.0875,2.8,0,0,1017,1015.8,1015.2,56.9,40.2125,26.2,7.1,4.4875,3.4,20.7,15.575,12.5,"NIZKA","VISOKA","4",132.233333333333,20.8666666666667
"801","2015-04-24","Koper",27,7.25,0,3.3,2.275,1.4,5.4,4.1375,2.6,0.2125,1.7,1016.4,1014.6875,1013.9,78.1,61.8,57.1,2.8,2.075,1.8,16.2,15.4875,14.4,"NIZKA","SREDNJA","4",138.133333333333,21.2666666666667
"802","2015-04-25","Koper",454,87.875,0,2.1,1.425,0.7,3.5,2.625,1.6,0,0,1018.6,1018.1125,1017.7,87.5,82.6125,66.2,5.6,3.525,2.5,16.6,12.3125,10.7,"NIZKA","SREDNJA","4",132.416666666667,19.3666666666667
"803","2015-04-26","Koper",206,54.75,0,1.8,1.225,0.5,3.3,2.2875,1,0,0,1015.2,1014.55,1014.2,82.8,76.95,69.2,6,3.3125,2.6,17.2,15.225,13.8,"NIZKA","SREDNJA","4",124.133333333333,21.2333333333333
"804","2015-04-27","Koper",313,52,0,2.1,1.225,0.4,4.6,2.4875,1,0,0,1011.3,1009.925,1009.2,82.5,77.85,66.6,4.2,3.85,3.5,17.6,15.825,15,"NIZKA","SREDNJA","4",116.616666666667,23.6
"805","2015-04-28","Koper",89,17.625,0,2.6,1.5625,0.8,5.7,3.35,1.4,0,0,1003.2,1002.0375,1001.3,81.7,76.3,69.7,5.3,4.1,3.7,16.2,15.5875,15,"NIZKA","SREDNJA","4",113.666666666667,23.2666666666667
"806","2015-04-29","Koper",438,88.625,0,3,1.625,0.6,7.5,3.5,1.5,0,0,1018.3,1016.2375,1014.2,91.3,66.4125,32.7,0.2,-1.0375,-2.1,16.8,13.8125,12.3,"NIZKA","SREDNJA","4",105.566666666667,18.5666666666667
"807","2015-04-30","Koper",98,21.625,0,2.5,1.825,1.2,5.8,3.2875,2.3,0,0,1017.2,1016.5625,1016,75.5,71.2625,66,3.9,1.1875,0.1,14.1,11.425,10.2,"NIZKA","SREDNJA","4",97.45,13.8666666666667
"808","2015-05-01","Koper",223,59.125,0,5.6,2.925,1.7,10.7,5.2375,3.3,0,1.8,1016.1,1014.275,1013.5,80.8,75.5,67.1,2.4,1.875,1.3,16.3,14.475,13,"NIZKA","SREDNJA","5",95.6166666666667,15.5
"809","2015-05-02","Koper",28,5.375,0,3.8,3.0375,2.2,6.7,5.7875,4.6,0.3625,1.1,1009.4,1008.525,1007.7,84,82.0125,79.8,4.3,3.7625,3.5,15.7,15.2125,15,"NIZKA","SREDNJA","5",100.166666666667,16.2
"810","2015-05-03","Koper",82,18.875,0,3.2,1.7625,0.6,7.6,4.3625,1.2,0,0,1013.1,1012.4125,1011.6,85.1,68.2,57.6,5.4,5.25,4.9,17.9,17.25,16.3,"NIZKA","SREDNJA","5",106.033333333333,18.4666666666667
"811","2015-05-04","Koper",211,46.625,0,1,0.675,0.3,1.6,1.3,0.9,0,0,1015.1,1014.5375,1014.2,86,81.0875,76.8,8,6.475,6,17.9,17.2,16.7,"NIZKA","SREDNJA","5",104.316666666667,16.7
"812","2015-05-05","Koper",307,74.5,0,2.3,1.7625,1.1,3.7,2.9,2.4,0,0,1015.1,1014.45,1014,88.7,83.4625,74.9,8.9,7.85,7.2,17.8,15.5,14.5,"NIZKA","VISOKA","5",102.483333333333,19.9
"813","2015-05-06","Koper",418,88,0,2.4,1.4625,0.8,3.8,2.8,1.7,0,0,1013,1012.3875,1011.9,82.1,76.925,66.8,11,9.825,9.1,19.4,16.575,15.5,"NIZKA","SREDNJA","5",109.466666666667,21.1333333333333
"814","2015-05-07","Koper",285,73.875,0,2.6,1.6125,1.2,4.4,3.3375,2.4,0,0,1016,1014.525,1013.5,86.8,71.9625,35.8,8.4,6.1875,5.2,22.4,18,15.6,"NIZKA","VISOKA","5",112.283333333333,22.9
"815","2015-05-08","Koper",477,105.625,0,2.9,1.7625,0.8,4.3,2.9,1.5,0,0,1016.3,1016.1875,1016.1,61.7,56.0375,42.5,9,5.4,4.4,21.7,17.075,14.7,"NIZKA","VISOKA","5",118.166666666667,19.7333333333333
"816","2015-05-09","Koper",413,73,0,2.7,1.9125,1.4,4.7,3.5375,2.5,0.075,0.6,1014.6,1014.175,1013.6,78,65.375,50.9,8.5,7.7375,7,21.8,17.6375,16.3,"NIZKA","VISOKA","5",119.166666666667,17.9666666666667
"817","2015-05-10","Koper",489,105,0,2.4,1.6125,0.9,5.2,3.625,2.8,0,0,1022.4,1020.9125,1019.2,73.3,63.075,53.4,8.3,6.3125,5.4,20,18.85,16,"NIZKA","VISOKA","5",128.5,16.0333333333333
"818","2015-05-11","Koper",469,101.625,0,2.7,1.9625,1.3,4.3,3.525,2.7,0,0,1025.7,1025.0375,1024.4,64.8,56.9375,35.7,5.6,4.4875,3.8,22.7,18,15.8,"NIZKA","SREDNJA","5",128.466666666667,15.0333333333333
"819","2015-05-12","Koper",471,89.875,0,2.7,1.6,0.6,3.9,2.775,1.3,0,0,1026.1,1025.3,1024.9,70.8,62.8875,48.9,7.4,5.5625,4.1,19.7,15.975,13.8,"NIZKA","VISOKA","5",124.15,14.8333333333333
"820","2015-05-13","Koper",384,85.25,0,2.3,1.725,0.5,3.5,2.8625,1.3,0,0,1022.1,1021.2375,1020.7,72.7,66.775,54.2,16.1,14.125,13.2,19.5,16.175,14.7,"NIZKA","VISOKA","5",122.533333333333,15.1333333333333
"821","2015-05-14","Koper",392,70.25,0,3.9,2.5,1.8,7.2,5.0125,3.7,0,0,1013,1010.9375,1010.3,70.3,52.55,45.4,9.1,7.425,6.5,21.8,19.6125,17.7,"NIZKA","VISOKA","5",127.016666666667,17.3666666666667
"822","2015-05-16","Koper",497,103.25,0,4.5,2.8625,1.8,9,7.125,4.6,0.0125,0,1015.5,1013.7875,1011.7,65.2,61.4,52.5,52.4,52.4,52.4,21.9,19.5,18.5,"NIZKA","SREDNJA","5",130.983333333333,20.4666666666667
"823","2015-05-17","Koper",359,91.75,0,2.5,1.8625,1.5,5.8,4.025,2.7,0,0,1019.2,1018.925,1018.6,67.7,56.725,38.7,52.4,52.4,52.4,24.1,19.9875,17.4,"NIZKA","SREDNJA","5",117.733333333333,17.7666666666667
"824","2015-05-18","Koper",486,108,0,2.6,1.8875,1,5.6,4.25,2.7,0,0,1016.5,1015.35,1014.7,72.1,58.7375,40.7,52.4,52.4,52.4,24,19.4375,16.4,"NIZKA","VISOKA","5",111.25,16.6333333333333
"825","2015-05-23","Koper",23,5.375,0,3.2,2.125,0.9,8,5.0125,2.2,0.9,7.2,1011.2,1010.35,1009.7,84.9,65.5,55,5.3,4.5375,3.6,16.2,15.1125,13.7,"NIZKA","SREDNJA","5",111.15,16.2333333333333
"826","2015-05-24","Koper",362,79.125,0,2,1.4,0.6,5.9,3.625,1.4,0,0,1014,1013.5125,1013.1,74.5,60.7625,51.7,4.8,3.3625,2.9,19,16.3625,15.1,"NIZKA","SREDNJA","5",109.233333333333,14.4
"827","2015-05-25","Koper",538,108.75,0,2.8,1.525,0.9,4.1,2.6625,1.8,0,0,1013.5,1012.9375,1012.6,77.3,69,62.4,6.1,4.7625,4,18.5,16.8375,15.3,"NIZKA","SREDNJA","5",100.733333333333,12.1333333333333
"828","2015-05-26","Koper",228,46.625,0,5.1,2.15,1,10.5,4.05,1.9,1,8,1010.6,1010.1,1009.6,89,78.7,66.3,7.2,5.5375,4.9,17.5,16.3375,14.8,"NIZKA","SREDNJA","5",92.8666666666667,8.1
"829","2015-05-27","Koper",386,81,0,2.7,1.0875,0.5,6.5,2.75,1.4,0,0,1014.6,1013.3375,1012.6,78,64.75,40.2,4.1,3.1875,2,19.4,17.1125,16,"NIZKA","SREDNJA","5",102.55,9.33333333333333
"830","2015-05-28","Koper",545,120,0,1.9,1.2375,0.9,4.1,2.5875,1.9,0,0,1019.9,1019.0125,1018.5,59,48.325,37.7,2.5,0.8125,-0.5,16.5,14.425,11.9,"NIZKA","SREDNJA","5",103,9.33333333333333
"831","2015-05-29","Koper",496,110.625,0,2.3,1.8125,0.9,3.8,2.9625,1.5,0,0,1017,1016.775,1016.5,84.4,78.3125,67.4,11.3,7.725,6.2,18.3,14.4,12.5,"NIZKA","VISOKA","5",105.266666666667,10.9
"832","2015-05-30","Koper",468,108.125,0,2.6,1.9375,1,3.7,3.1,2,0,0,1014.1,1013.7125,1013.3,78.7,71.875,53.6,11.7,7.4875,6,20.9,16.45,14.4,"NIZKA","VISOKA","5",111.8,13.9666666666667
"833","2015-05-31","Koper",353,72.125,0,2.4,1.875,1.1,3.9,3.1375,2.1,0,0,1017.3,1016.675,1016.2,69.3,63.3375,50,7.8,6.7625,5.9,21.8,17.5625,15.7,"NIZKA","VISOKA","5",129.25,17.7333333333333
"834","2015-06-01","Koper",417,94.5,0,2.5,1.9125,1,4,3.025,1.8,0,0,1018.5,1017.8875,1017.5,77.9,71.075,57.3,10.2,7.875,7.1,20.8,17.5,15.5,"NIZKA","VISOKA","6",140.75,18.2666666666667
"835","2015-06-02","Koper",455,100,0,2.3,1.6875,1,3.5,2.925,1.8,0,0,1019.1,1018.2875,1017.9,74.6,65.3125,51,13.5,9.8875,8.8,22.7,17.775,16,"NIZKA","VISOKA","6",140.45,17.9333333333333
"836","2015-06-03","Koper",485,107.125,0,2.1,1.45,0.7,3.5,2.5375,1.5,0,0,1021,1020.475,1020.1,78.8,72.9875,60.7,15.1,12.275,10.9,23,19.45,17.6,"NIZKA","VISOKA","6",138.683333333333,19.4666666666667
"837","2015-06-04","Koper",324,66.25,0,2,1.425,0.6,3.5,2.5375,1.2,0,0,1021.7,1020.95,1020.4,71.6,66.55,56.3,15.3,13.875,13.1,26,22.625,21.2,"NIZKA","VISOKA","6",143.083333333333,23.7
